,price,accommodates,beds,bathrooms,number_of_reviews,rating,superhost,bedrooms_1,bedrooms_2,bedrooms_3,bedrooms_4,bedrooms_5,bedrooms_6,bedrooms_7,bedrooms_8,bedrooms_studio,room_type_Entire apartment,room_type_Entire condominium,room_type_Entire loft,room_type_Entire serviced apartment,room_type_Entire townhouse,room_type_Private room in apartment,room_type_others
771,95.0,2,1.0,1.0,54,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
772,100.0,4,3.0,1.0,88,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
773,100.0,5,4.0,1.0,308,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
774,112.0,2,1.0,1.0,114,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
775,100.0,3,1.0,1.0,92,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
776,100.0,3,2.0,1.5,269,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
777,105.0,2,1.0,2.0,39,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
778,120.0,2,1.0,1.0,97,4.5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
779,99.0,2,1.0,2.0,165,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780,100.0,6,4.0,1.0,83,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
781,119.0,2,1.0,1.0,128,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
782,120.0,1,1.0,1.0,159,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
783,100.0,3,1.0,1.0,95,5.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
784,99.0,3,1.0,1.0,51,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
785,95.0,2,1.0,1.5,212,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
787,98.0,2,1.0,1.0,98,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
788,100.0,2,1.0,1.5,130,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
789,99.0,3,1.0,1.0,31,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
790,117.0,4,4.0,1.0,225,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
791,120.0,4,2.0,1.0,59,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
792,110.0,4,3.0,1.0,36,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
793,107.0,3,1.0,1.0,79,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
794,98.0,2,1.0,2.0,19,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
795,115.0,5,3.0,1.0,7,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
796,99.0,3,2.0,1.0,141,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
797,100.0,5,4.0,1.0,58,4.5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
798,99.0,4,2.0,1.0,103,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
799,92.0,4,2.0,1.0,112,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
800,105.0,2,1.0,1.0,140,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
801,105.0,2,1.0,1.0,95,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
802,95.0,2,1.0,1.0,101,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
803,100.0,4,3.0,1.0,27,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
804,100.0,3,2.0,1.0,68,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
806,115.0,2,1.0,1.0,138,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
808,109.0,2,1.0,1.0,187,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
809,115.0,4,3.0,1.0,106,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
810,100.0,2,1.0,1.0,70,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
811,96.0,2,1.0,1.0,66,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
812,112.0,2,1.0,1.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
813,109.0,2,1.0,1.0,71,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
814,110.0,2,1.0,1.0,92,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
815,107.0,4,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
816,100.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
817,93.0,2,2.0,1.0,14,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
818,115.0,4,2.0,1.0,78,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
819,118.0,3,2.0,1.0,291,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
820,99.0,5,3.0,1.0,61,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
821,107.0,5,3.0,1.0,122,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
822,100.0,2,2.0,1.0,24,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
824,93.0,2,2.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
825,119.0,4,2.0,1.0,127,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
826,95.0,4,2.0,1.0,20,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
828,108.0,5,3.0,1.0,62,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
829,100.0,3,1.0,1.0,52,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
831,99.0,4,4.0,1.0,106,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
832,100.0,3,2.0,1.0,48,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
833,100.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
834,95.0,4,2.0,1.0,98,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
835,109.0,4,2.0,1.0,28,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
836,110.0,2,1.0,1.5,7,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
837,99.0,3,2.0,1.0,161,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
838,109.0,4,2.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
839,119.0,2,1.0,1.0,101,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
840,95.0,5,2.0,1.0,30,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
841,100.0,2,1.0,1.0,97,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
842,99.0,2,1.0,1.0,80,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
843,99.0,2,1.0,1.0,146,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
844,100.0,3,2.0,1.0,48,4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
845,120.0,2,1.0,1.0,107,5.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
846,120.0,2,2.0,1.0,32,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
847,99.0,6,4.0,1.0,108,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
848,120.0,2,1.0,1.0,95,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
849,110.0,2,1.0,1.0,38,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
850,114.0,6,2.0,1.0,121,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
851,120.0,2,1.0,2.5,15,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
852,93.0,1,1.0,1.0,70,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
853,95.0,3,1.0,1.0,151,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
854,109.0,6,3.0,1.0,68,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
855,110.0,3,2.0,1.5,94,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
856,120.0,2,1.0,1.0,95,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
858,105.0,4,2.0,1.0,136,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
859,99.0,4,1.0,1.0,169,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
860,105.0,2,1.0,1.0,60,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
861,105.0,4,2.0,1.0,77,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
862,95.0,3,3.0,1.0,48,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
863,114.0,5,6.0,1.0,96,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
864,115.0,2,1.0,1.0,150,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
866,120.0,3,1.0,1.0,26,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
867,97.0,2,1.0,1.0,124,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
868,115.0,3,1.0,1.0,166,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
870,94.0,2,1.0,1.0,132,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
871,110.0,2,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
872,110.0,4,2.0,1.0,48,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
873,111.0,2,2.0,1.0,86,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
875,110.0,2,1.0,1.0,105,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
877,113.0,3,1.0,1.0,123,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
878,99.0,2,1.0,1.0,99,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
879,115.0,6,3.0,1.0,37,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
880,110.0,4,2.0,1.0,37,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
881,105.0,2,1.0,1.0,20,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
882,92.0,5,2.0,1.0,91,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
883,110.0,2,1.0,1.0,20,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
884,95.0,2,1.0,1.5,197,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
885,110.0,2,1.0,1.0,172,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
886,100.0,2,2.0,1.0,104,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
887,100.0,5,3.0,1.0,77,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
888,95.0,4,2.0,1.0,144,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
889,120.0,3,2.0,1.0,79,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
890,100.0,2,2.0,1.0,104,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
891,100.0,2,2.0,1.0,70,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
892,115.0,2,1.0,1.0,26,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
893,120.0,4,2.0,1.0,77,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
894,92.0,1,1.0,1.0,208,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
895,99.0,3,1.0,1.0,49,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
896,115.0,2,1.0,1.0,42,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
897,100.0,3,1.0,1.0,50,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
898,117.0,3,3.0,1.0,157,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
899,100.0,3,2.0,1.0,87,4.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
900,104.0,6,3.0,1.0,87,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
901,102.0,2,1.0,1.0,101,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
902,115.0,1,1.0,1.0,72,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
903,110.0,2,1.0,1.0,82,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
904,120.0,3,1.0,1.0,28,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
905,115.0,2,1.0,1.0,63,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
906,100.0,4,2.0,1.0,59,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
907,120.0,6,3.0,1.0,19,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
909,98.0,2,2.0,1.0,16,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
910,100.0,4,2.0,1.0,41,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
911,99.0,3,1.0,1.0,2,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
913,115.0,2,1.0,1.0,150,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
914,95.0,2,1.0,1.0,16,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
915,115.0,4,1.0,1.0,72,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
916,95.0,1,1.0,1.0,52,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
917,110.0,5,3.0,1.0,17,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
918,99.0,4,2.0,1.0,210,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
919,109.0,1,1.0,1.0,69,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
920,110.0,3,2.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
921,98.0,2,1.0,1.0,149,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
922,110.0,2,1.0,1.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
924,108.0,2,1.0,1.0,113,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
925,120.0,2,1.0,1.0,75,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
926,250.0,4,2.0,1.0,165,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
927,239.0,9,6.0,2.0,322,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
928,244.0,6,2.0,2.0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
929,264.0,2,1.0,1.0,61,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
930,250.0,6,3.0,1.0,83,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
931,232.0,6,3.0,1.0,62,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
932,240.0,3,2.0,1.0,37,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
933,254.0,7,4.0,2.0,158,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
934,250.0,4,2.0,1.0,269,4.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
935,245.0,6,3.0,2.0,144,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
936,255.0,5,2.0,1.0,123,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
937,238.0,8,4.0,2.0,94,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
938,249.0,6,3.0,1.0,95,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
939,250.0,6,3.0,1.0,158,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
940,250.0,3,2.0,1.0,119,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
941,237.0,4,2.0,1.0,14,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
942,258.0,3,3.0,1.5,12,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
943,239.0,5,2.0,1.5,89,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
944,260.0,6,2.0,1.0,32,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
945,250.0,2,2.0,1.0,124,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
946,246.0,6,3.0,2.0,88,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
947,259.0,3,2.0,1.0,59,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
948,239.0,7,4.0,1.0,108,4.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
949,249.0,4,2.0,1.0,52,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
950,250.0,6,3.0,1.0,94,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
951,240.0,7,2.0,1.5,98,4.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
952,240.0,6,3.0,1.5,55,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
953,265.0,4,1.0,1.0,109,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
954,239.0,0,6.0,1.0,37,4.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
955,260.0,5,3.0,1.0,94,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
956,270.0,4,2.0,1.0,178,5.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
957,265.0,4,2.0,1.0,70,4.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
958,255.0,6,3.0,1.0,67,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
959,250.0,4,2.0,1.0,87,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
960,245.0,6,4.0,1.0,91,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
961,250.0,4,1.0,1.0,67,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
962,260.0,5,2.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
963,255.0,6,3.0,1.0,37,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
966,254.0,6,4.0,2.0,99,4.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
967,250.0,2,1.0,1.0,40,5.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
968,260.0,8,2.0,1.0,79,4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
969,250.0,4,2.0,1.0,78,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
970,239.0,8,4.0,2.0,51,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
971,250.0,4,2.0,1.0,46,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
972,239.0,7,4.0,1.0,65,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
973,260.0,5,2.0,2.0,23,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
974,249.0,2,1.0,1.0,3,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
975,249.0,6,5.0,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
976,234.0,6,3.0,1.0,33,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
977,247.0,0,4.0,2.0,107,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
978,245.0,6,3.0,1.0,72,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
979,249.0,3,2.0,1.0,97,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
980,254.0,6,2.0,1.0,39,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
981,249.0,6,3.0,1.0,133,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
982,250.0,4,2.0,2.0,85,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
983,260.0,2,1.0,1.0,10,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
984,233.0,5,4.0,1.0,25,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
985,249.0,6,6.0,1.0,31,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
986,240.0,4,2.0,1.0,25,5.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
987,240.0,6,3.0,1.0,104,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
988,250.0,6,3.0,1.0,47,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
989,248.0,4,2.0,1.0,119,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
990,250.0,4,3.0,1.0,40,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
991,239.0,1,6.0,2.0,45,4.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
992,239.0,2,1.0,1.0,54,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
993,239.0,2,1.0,1.0,39,5.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
995,245.0,6,4.0,1.5,61,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
996,254.0,5,4.0,1.0,34,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
997,253.0,6,4.0,2.0,127,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
998,240.0,3,2.0,1.0,53,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
999,249.0,3,1.0,1.0,98,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1000,250.0,4,2.0,1.0,15,4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1001,250.0,4,2.0,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1002,249.0,2,2.0,1.0,121,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1003,240.0,7,2.0,2.0,3,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1004,244.0,4,2.0,1.0,6,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1005,249.0,6,3.0,1.0,52,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1006,259.0,2,1.0,1.0,95,5.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1007,250.0,6,3.0,2.0,34,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1008,236.0,6,2.0,1.0,87,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1009,249.0,6,3.0,1.0,108,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1010,239.0,6,3.0,1.0,30,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1011,240.0,3,0.0,1.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1013,266.0,0,3.0,1.0,10,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1014,250.0,3,2.0,1.0,12,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1015,250.0,8,4.0,1.0,26,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1016,239.0,2,1.0,1.0,26,5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1017,265.0,8,3.0,2.0,13,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1018,240.0,7,4.0,1.0,50,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1020,249.0,6,3.0,1.0,52,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1021,245.0,2,1.0,1.0,14,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1022,235.0,7,4.0,1.0,25,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,239.0,0,3.0,2.0,55,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1024,273.0,8,4.0,1.5,16,4.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1025,240.0,5,2.0,1.0,64,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1026,245.0,5,3.0,1.0,70,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1027,260.0,2,1.0,1.0,19,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1028,240.0,3,1.0,1.0,6,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1029,260.0,6,3.0,2.0,64,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1030,250.0,4,2.0,1.0,28,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1031,243.0,6,2.0,2.0,12,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1032,250.0,2,2.0,1.0,4,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1033,249.0,6,2.0,1.0,160,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1034,250.0,5,4.0,1.0,62,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1035,250.0,6,3.0,1.0,6,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
